您的性別?,請問您今年幾歲呢?,請問您的職業領域為...,其他,請問您是否去過東京呢?,請問您去過東京幾次呢?,請問您上一次與誰一同前往東京旅遊呢?,其他,請問您上一次去東京幾天?,請問您上一次去東京的總預算為新台幣多少錢?(填數字即可，例如:30000、85000),"請問您上一次去東京的(來回)機票花費是多少?(新台幣/人均) (填數字即可，例如:9500)","請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序1","請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序2","請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序3","請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序4",請問您上一次前往東京的飛機起飛時間是在甚麼時候?,請問您上一次去東京的住宿處為甚麼類型?,其他,"請問您在挑選住宿地點時會優先注重什麼?(選出前三名) - 排序1","請問您在挑選住宿地點時會優先注重什麼?(選出前三名) - 排序2","請問您在挑選住宿地點時會優先注重什麼?(選出前三名) - 排序3",請問您去之前去東京每晚的住宿花費大約是多少?(新台幣)(填數字即可),"請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 淺草雷門","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 東京迪士尼樂園／迪士尼海洋","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 晴空塔","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 東京鐵塔","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 秋葉原","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 明治神宮","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 築地市場(漁產集散地與壽司餐廳)","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 豐洲市場(取代築地市場)","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 原宿竹下通","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 台場","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 大江戶物語","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 六本木 Tokyo City View","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 新宿歌舞伎町","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 機器人餐廳秀","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 阿美橫丁","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 上野恩賜公園、上野動物園","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 神田萬世橋","請問您最喜歡曾經去過的哪些東京景點?(最多五名) - 其他",其他,"請問這些景點最吸引您的原因是甚麼?(至多三項) - 物價便宜","請問這些景點最吸引您的原因是甚麼?(至多三項) - 大眾交通接駁方便","請問這些景點最吸引您的原因是甚麼?(至多三項) - 提供之旅遊資訊服務佳(含食住行及e化)","請問這些景點最吸引您的原因是甚麼?(至多三項) - 旅遊型態多樣性(例如:坐船遊湖、搭乘纜車、騎腳踏車、步道健行)","請問這些景點最吸引您的原因是甚麼?(至多三項) - 風景優美","請問這些景點最吸引您的原因是甚麼?(至多三項) - 景點知名度(例如:拍片、網路評價、親友推薦或網紅打卡熱點等)","請問這些景點最吸引您的原因是甚麼?(至多三項) - 其他",其他,"請問您最喜歡日本甚麼類型的食物?(至多五名) - 壽司（すし）或生魚片（刺身）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 天婦羅（天ぷら）炸雞（唐揚げ）或炸豬排（とんかつ）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 壽喜燒（すき焼き）或涮涮鍋（しゃぶしゃぶ）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 拉麵（らーめん）或日式炒麵（ソース 焼きそば）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 和牛 (和牛)或河豚（河豚）或懷石料理（懐石料理）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 咖哩飯（カレーライス）或牛肉蓋飯（牛丼）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 蕎麥麵（そば）或烏龍麵（うどん）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 日式蒲燒鰻‎（鰻の蒲焼き）或烤肉（焼肉）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 關東煮（おでん）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 什錦燒（お好み焼き）或章魚燒（たこ焼き）","請問您最喜歡日本甚麼類型的食物?(至多五名) - 甜點","請問您最喜歡日本甚麼類型的食物?(至多五名) - 其他",其他,"請根據您選擇餐廳的因素之重要程度做出排列 - 排序1","請根據您選擇餐廳的因素之重要程度做出排列 - 排序2","請根據您選擇餐廳的因素之重要程度做出排列 - 排序3","請根據您選擇餐廳的因素之重要程度做出排列 - 排序4",請問您在東京旅遊時每餐的預算約為多少?(新台幣/人均)(填數字即可),"請問您喜歡的東京伴手禮類型? -  餅乾類(Pocky, ，美味棒，薯條三兄弟等)","請問您喜歡的東京伴手禮類型? -  小蛋糕類(東京巴奈奈，BAKE起士塔，小雞蛋糕等)","請問您喜歡的東京伴手禮類型? -  傳統點心類(團子，大福，最中，虎屋羊羹等)","請問您喜歡的東京伴手禮類型? - 巧克力類(明治Meiji, Godiva等)","請問您喜歡的東京伴手禮類型? - 麵包類(山崎麵包，銀座木村紅豆麵包等)","請問您喜歡的東京伴手禮類型? -  夾心餅乾類(KitKat, 白色戀人等)","請問您喜歡的東京伴手禮類型? - 腳色聯名甜點(拉拉熊，Hello Kitty, 寶可夢等)","請問您喜歡的東京伴手禮類型? - 果乾類(梅片，梅乾等)","請問您喜歡的東京伴手禮類型? - 都沒買過","請問您喜歡的東京伴手禮類型? - 其他",其他,請問您能接受的伴手禮最高預算為多少?(新台幣/每份)(填數字即可),"請問您在挑選伴手禮時會優先注重什麼?(至多三名) - 伴手禮外型是否美觀大氣","請問您在挑選伴手禮時會優先注重什麼?(至多三名) - 伴手禮知名度","請問您在挑選伴手禮時會優先注重什麼?(至多三名) - 價格","請問您在挑選伴手禮時會優先注重什麼?(至多三名) - 美味程度","請問您在挑選伴手禮時會優先注重什麼?(至多三名) - 是否可分裝","請問您在挑選伴手禮時會優先注重什麼?(至多三名) - 是否跟上潮流話題","請問您在挑選伴手禮時會優先注重什麼?(至多三名) - 聯名角色或活動(ex. Hello_Kitty, Marvel, 寶可夢...) ",如果有機會去東京的話，您最希望跟誰一起去呢?,其他,"請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序1","請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序2","請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序3","請問您在選擇航班時會優先注重什麼呢?(依個人重視程度由高到低排序) - 排序4",如果您計畫前往東京遊玩，請問您最喜歡甚麼類型的住宿選擇呢?,其他,"請問您在挑選住宿地點時會優先注重什麼呢? - 排序1","請問您在挑選住宿地點時會優先注重什麼呢? - 排序2","請問您在挑選住宿地點時會優先注重什麼呢? - 排序3","請問您在挑選住宿地點時會優先注重什麼呢? - 排序4","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 淺草雷門","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 東京迪士尼樂園／迪士尼海洋","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 晴空塔","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 東京鐵塔","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 秋葉原(電器街與二次元相關產品)","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 明治神宮","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 築地市場(漁產集散地與壽司海鮮餐廳會集地)","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 豐洲市場(取代築地市場)","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 原宿竹下通","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 台場","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 大江戶物語","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 六本木 Tokyo City View","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 新宿歌舞伎町(夜生活好去處)","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 機器人餐廳秀","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 阿美橫丁","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 上野恩賜公園、上野動物園","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 神田萬世橋","如果去東京旅遊，請問您最想去哪些景點呢?(至多五名) - 其他",其他,"最喜歡日本甚麼類型的食物呢?(至多五名) - 壽司（すし）或生魚片（刺身）","最喜歡日本甚麼類型的食物呢?(至多五名) - 天婦羅（天ぷら）或炸雞（唐揚げ）炸豬排（とんかつ）","最喜歡日本甚麼類型的食物呢?(至多五名) - 壽喜燒（すき焼き）或涮涮鍋（しゃぶしゃぶ）","最喜歡日本甚麼類型的食物呢?(至多五名) - 拉麵（らーめん）或日式炒麵（ソース 焼きそば）","最喜歡日本甚麼類型的食物呢?(至多五名) - 和牛 (和牛)或河豚（河豚）或懷石料理（懐石料理）","最喜歡日本甚麼類型的食物呢?(至多五名) - 咖哩飯（カレーライス）或牛肉蓋飯（牛丼）","最喜歡日本甚麼類型的食物呢?(至多五名) - 蕎麥麵（そば）或烏龍麵（うどん）","最喜歡日本甚麼類型的食物呢?(至多五名) - 日式蒲燒鰻‎（鰻の蒲焼き）或烤肉（焼肉）","最喜歡日本甚麼類型的食物呢?(至多五名) - 關東煮（おでん）","最喜歡日本甚麼類型的食物呢?(至多五名) - 什錦燒（お好み焼き）或章魚燒（たこ焼き）","最喜歡日本甚麼類型的食物呢?(至多五名) - 甜點","最喜歡日本甚麼類型的食物呢?(至多五名) - 其他",其他,"請根據您選擇餐廳的因素重要程度做出排列 - 排序1","請根據您選擇餐廳的因素重要程度做出排列 - 排序2","請根據您選擇餐廳的因素重要程度做出排列 - 排序3","請根據您選擇餐廳的因素重要程度做出排列 - 排序4",請問您出國時平均每餐的預算為多少?(新台幣/人均)(填數字即可),"請問您喜歡的東京伴手禮類型? -  餅乾類(Pocky, ，美味棒，薯條三兄弟等)","請問您喜歡的東京伴手禮類型? -  小蛋糕類(東京巴奈奈，BAKE起士塔，小雞蛋糕等)","請問您喜歡的東京伴手禮類型? -  傳統點心類(團子，大福，最中，虎屋羊羹等)","請問您喜歡的東京伴手禮類型? - 巧克力類(明治Meiji, Godiva等)","請問您喜歡的東京伴手禮類型? - 麵包類(山崎麵包，銀座木村紅豆麵包等)","請問您喜歡的東京伴手禮類型? -  夾心餅乾類(KitKat, 白色戀人等)","請問您喜歡的東京伴手禮類型? - 腳色聯名甜點(拉拉熊，Hello Kitty, 寶可夢等)","請問您喜歡的東京伴手禮類型? - 果乾類(梅片，梅乾等)","請問您喜歡的東京伴手禮類型? - 都沒買過","請問您喜歡的東京伴手禮類型? - 其他",其他,"請問您在挑選伴手禮時會優先注重什麼?(選出前三名) - 排序1","請問您在挑選伴手禮時會優先注重什麼?(選出前三名) - 排序2","請問您在挑選伴手禮時會優先注重什麼?(選出前三名) - 排序3",請問您能接受的伴手禮最高預算為多少?(新台幣/每份)(填數字即可),"關於出國旅行那些事，您的看法如何呢？ - 比起跟親友出遊，我更喜歡自己出國","關於出國旅行那些事，您的看法如何呢？ - 都出國旅行了，我會願意花錢在美食上","關於出國旅行那些事，您的看法如何呢？ - 都出國旅行了，我會願意花錢在旅館上","關於出國旅行那些事，您的看法如何呢？ - 我會想要體驗當地知名的特色文化","關於出國旅行那些事，您的看法如何呢？ - 只要是我想去的地方，再遠我都願意去","關於出國旅行那些事，您的看法如何呢？ - 我喜歡自己參考網路資料訊，安排行程","出國到了當地會最想做什麼事呢？(至多兩項) - 尋訪當地古蹟","出國到了當地會最想做什麼事呢？(至多兩項) - 血拚購物塞滿行李箱","出國到了當地會最想做什麼事呢？(至多兩項) - 觀賞自然風景","出國到了當地會最想做什麼事呢？(至多兩項) - 體驗民俗活動","出國到了當地會最想做什麼事呢？(至多兩項) - 挑戰新奇事物(例如:高空彈跳、街頭卡丁車等等)","出國到了當地會最想做什麼事呢？(至多兩項) - 欣賞表演秀","出國到了當地會最想做什麼事呢？(至多兩項) - 其他",其他,"出國到了當地會最想做什麼事呢？(至多兩項) - 以上皆非",填答時間,填答秒數,IP紀錄,額滿結束註記,使用者紀錄,會員時間,會員編號,備註
靚女,22,學生,,沒有,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,配偶或小孩之外，還有長輩,,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),啟航/回航時間,機票價格,吉祥物角色聯名活動與周邊商品,飯店,,交通便利性,價格預算,是否有中文服務,旅遊網站用戶評價,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,0,1,0,1,1,0,1,1,0,0,0,0,,食物類型,交通便利性,CP值高,餐廳知名度(網路評價、店家氣氛、服務態度...等),2000,1,0,1,0,0,1,0,0,0,0,,美味程度,價格,伴手禮知名度,2000,普通,非常同意,非常同意,非常同意,同意,非常同意,1,0,0,0,1,0,0,,0,"2019-09-25 14:43:57",426,163.14.34.56,,,,,
潮男,22,學生,,有,,情侶,,6,30000,7000,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),機票價格,啟航/回航時間,吉祥物角色聯名活動與周邊商品,"下午 (12:01 - 17:00 )",旅館,,交通便利性,價格預算,參考照片美觀程度,1200,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,,CP值高,交通便利性,餐廳知名度(網路評價、店家氣氛或服務態度等),食物類型,300,0,0,1,1,0,0,0,0,0,0,,300,0,1,1,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,普通,普通,普通,同意,同意,同意,0,1,1,0,0,0,0,,0,"2019-09-25 15:03:33",565,27.242.130.255,,,,,
潮男,24,學生,,有,1,公司夥伴，學校同學，死黨好友，興趣社團或社區旅遊,,7,40000,,啟航/回航時間,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),機票價格,吉祥物角色聯名活動與周邊商品,"早上 ( 7:01 - 12:00 )",民宿,,飯店星等,價格預算,旅遊網站用戶評價,1500,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,1,0,,1,1,0,1,1,0,0,0,1,0,0,0,,餐廳知名度(網路評價、店家氣氛或服務態度等),食物類型,交通便利性,CP值高,500,1,0,1,1,0,0,0,0,0,0,,3000,0,1,1,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,不同意,非常同意,非常同意,同意,同意,同意,0,0,1,0,0,0,1,風俗店,0,"2019-09-25 15:21:14",689,110.28.6.127,,,,,
靚女,24,廣告/公關/設計,,有,3,爸媽或長輩與我,,5,100000,10000,機票價格,啟航/回航時間,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),吉祥物角色聯名活動與周邊商品,"傍晚 (17:01 - 20:00 )",飯店,,旅遊網站用戶評價,交通便利性,價格預算,3000,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,0,,1,1,0,1,0,1,1,0,0,0,0,0,,食物類型,CP值高,餐廳知名度(網路評價、店家氣氛或服務態度等),交通便利性,500,0,0,1,1,0,0,0,0,0,0,,500,0,0,1,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,同意,同意,普通,同意,同意,同意,0,0,1,0,1,0,0,,0,"2019-09-25 15:23:31",251,140.115.236.39,,,,,
靚女,39,醫療/美容/保健,,有,,其他,姊妹,4,35000,10000,機票價格,啟航/回航時間,吉祥物角色聯名活動與周邊商品,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),"早上 ( 7:01 - 12:00 )",旅館,,交通便利性,價格預算,旅遊網站用戶評價,2500,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,0,1,0,0,0,1,0,,1,0,0,1,0,0,1,0,0,0,0,0,,食物類型,CP值高,交通便利性,餐廳知名度(網路評價、店家氣氛或服務態度等),500,0,1,1,0,0,0,0,1,0,0,,800,0,1,1,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,普通,同意,同意,非常同意,同意,同意,1,0,0,1,0,0,0,,0,"2019-09-25 15:29:57",3911,223.138.171.172,,,,,
潮男,,學生,,有,2,爸媽或長輩與我,,5,40000,,啟航/回航時間,機票價格,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),吉祥物角色聯名活動與周邊商品,"早上 ( 7:01 - 12:00 )",飯店,,交通便利性,價格預算,旅遊網站用戶評價,2200,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,河口湖，輕井澤,1,0,0,1,0,1,0,,0,0,0,1,0,1,0,1,0,0,0,0,,CP值高,餐廳知名度(網路評價、店家氣氛或服務態度等),食物類型,交通便利性,1000,1,1,0,0,0,1,1,0,0,0,,500,0,1,0,1,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,普通,普通,同意,同意,非常同意,非常同意,0,0,1,0,0,0,1,看比賽,0,"2019-09-25 15:43:12",1089,140.115.236.39,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,0,"2019-09-25 15:48:08",894,111.71.113.192,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,0,"2019-09-25 15:51:25",1202,175.98.145.43,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,0,"2019-09-25 15:53:11",278,140.115.236.39,,,,,
潮男,35,醫療/美容/保健,,有,3,與配偶兩人,,5,100000,20000,機票價格,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),啟航/回航時間,吉祥物角色聯名活動與周邊商品,"早上 ( 7:01 - 12:00 )",飯店,,價格預算,交通便利性,參考照片美觀程度,4000,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,1,1,0,,1,1,0,1,1,1,0,0,0,0,0,0,,餐廳知名度(網路評價、店家氣氛或服務態度等),CP值高,交通便利性,食物類型,500,1,0,0,0,0,0,0,0,0,0,,200,0,1,1,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,同意,同意,普通,同意,同意,非常同意,0,0,1,0,0,1,0,,0,"2019-09-25 16:00:10",206,123.194.80.144,,,,,
靚女,29,財務/金融/保險,,有,,公司夥伴，學校同學，死黨好友，興趣社團或社區旅遊,,3,30000,8000,機票價格,啟航/回航時間,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),吉祥物角色聯名活動與周邊商品,"半夜 ( 23:00 - 04:00 )",旅館,,價格預算,交通便利性,飯店星等,1000,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,CP值高,食物類型,交通便利性,餐廳知名度(網路評價、店家氣氛或服務態度等),400,1,1,0,0,0,1,0,0,0,0,,300,0,1,0,1,1,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,普通,同意,普通,同意,同意,普通,0,0,0,0,1,1,0,,0,"2019-09-25 16:02:50",354,49.217.64.15,,,,,
靚女,26,資訊/軟體/系統,,有,,公司夥伴，學校同學，死黨好友，興趣社團或社區旅遊,,5,35000,10986,機票價格,啟航/回航時間,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),吉祥物角色聯名活動與周邊商品,"早上 ( 7:01 - 12:00 )",飯店,,價格預算,交通便利性,旅遊網站用戶評價,2000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,1,0,0,,1,1,1,0,0,0,1,1,0,0,0,0,,餐廳知名度(網路評價、店家氣氛或服務態度等),CP值高,食物類型,交通便利性,500,1,0,0,1,0,1,0,1,0,0,,500,0,1,1,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,普通,同意,同意,同意,同意,同意,1,1,0,0,0,0,0,,0,"2019-09-25 16:12:44",280,175.98.145.43,,,,,
潮男,22,學生,,有,2,公司夥伴，學校同學，死黨好友，興趣社團或社區旅遊,,7,25000,7500,機票價格,啟航/回航時間,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),吉祥物角色聯名活動與周邊商品,"半夜 ( 23:00 - 04:00 )",旅館,,價格預算,交通便利性,旅遊網站用戶評價,1200,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,1,0,0,1,1,0,,1,1,0,1,0,0,0,0,0,0,1,0,,餐廳知名度(網路評價、店家氣氛或服務態度等),CP值高,食物類型,交通便利性,500,1,0,1,0,0,1,0,0,0,0,,200,0,1,1,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,不同意,非常同意,普通,非常同意,非常同意,非常同意,0,0,1,0,1,0,0,,0,"2019-09-25 16:39:56",927,140.115.62.47,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,0,"2019-09-25 17:19:12",5163,140.115.236.39,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,0,"2019-09-25 17:19:12",5163,140.115.236.39,,,,,
潮男,23,學生,,沒有,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,情侶,,機票價格,啟航/回航時間,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),吉祥物角色聯名活動與周邊商品," 青年旅館/背包客住宿",,價格預算,交通便利性,旅遊網站用戶評價,房間照片是否美觀,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,,1,0,0,0,0,0,1,1,0,1,1,0,,餐廳知名度(網路評價、店家氣氛、服務態度...等),CP值高,交通便利性,食物類型,80,0,0,0,0,0,0,0,0,1,0,,伴手禮知名度,價格,美味程度,350,非常同意,非常同意,普通,非常同意,普通,非常同意,1,0,0,1,0,0,0,,0,"2019-09-25 17:39:12",531,140.116.67.123,,,,,
潮男,31,學生,,沒有,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,公司夥伴，學校同學，死黨好友，興趣社團或社區旅遊,,機票價格,啟航/回航時間,航空公司評價(含餐點、服務、飛安、準誤點之綜合評價),吉祥物角色聯名活動與周邊商品,旅館,,價格預算,是否有中文服務,交通便利性,旅遊網站用戶評價,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,1,1,0,0,1,0,1,0,0,,CP值高,交通便利性,餐廳知名度(網路評價、店家氣氛、服務態度...等),食物類型,300,0,0,0,0,0,0,0,0,1,0,,伴手禮知名度,伴手禮外型是否美觀大氣,美味程度,300,普通,同意,普通,同意,同意,普通,1,0,1,0,0,0,0,,0,"2019-09-25 18:17:57",371,42.73.222.78,,,,,
